total_rarity,rarity_rank,name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
254.10308577238544,2994.0,Ballman #2107,Stan the Ballman collection,https://arts.ballmanproject.io/3387.png,2106,Victory Green 3,orange,red,black,none,none,black,none,black,yn_dreads_brown,white,none,Counterpuncher,none,metalred,full white,FIST,47,50,46,50,57,50,none,none,none,none,none,none,none
254.0919400059381,2995.0,Ballman #2493,Stan the Ballman collection,https://arts.ballmanproject.io/1292.png,2492,Victory Purple 1,black,05,white,green,none,black,white,yellow,gm_afro_black,none,none,All-court Player,none,metalgreen,none,BACKHANDS VOLLEY,50,52,45,56,47,50,none,none,none,none,none,none,none
254.08450719616843,2996.0,Ballman #2414,Stan the Ballman collection,https://arts.ballmanproject.io/3889.png,2413,Radiant Purple 3,silver,06,white,none,none,white,none,black,bb_headband_brown,none,none,Counterpuncher,Eagle Eye,orange,none,FIST,47,50,46,50,57,50,none,none,none,5.0,none,none,none
254.0611730430004,2997.0,Ballman #2992,Stan the Ballman collection,https://arts.ballmanproject.io/619.png,2991,Purple Stan 2,green,06,black,green,none,yellow,white,green,gi_topknot_brown,none,none,Counterpuncher,none,metalblue,full black,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
254.05583395649387,2998.0,Ballman #3375,Stan the Ballman collection,https://arts.ballmanproject.io/3455.png,3374,Deep Blue 2,white,05,white,none,none,red,none,black,bb_mullet_brown,white,none,Serve-and-Volleyer,Cardio+,green,none,FIST,56,49,54,50,41,50,none,none,5.0,none,none,none,none
254.05167936493254,2999.0,Ballman #151,Stan the Ballman collection,https://arts.ballmanproject.io/3040.png,150,Red Stan 2,pink,06,white,none,none,white,none,green,st_longhair_blond,none,none,Aggressive Baseliner,none,grass,full black,FINGER,55,49,55,44,47,50,none,none,none,none,none,none,none
254.01939564831918,3000.0,Ballman #5200,Stan the Ballman collection,https://arts.ballmanproject.io/1149.png,5199,Blue Stan 1,purple,06,white,blue,none,black,pink,black,gm_afro_black,none,none,Counterpuncher,Eagle Eye,black,none,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,5.0,none,none,none
254.01810163381694,3001.0,Ballman #4812,Stan the Ballman collection,https://arts.ballmanproject.io/2990.png,4811,Red Stan 2,yellow,06,white,none,none,red,none,blue,st_longhair_blond,white,none,All-court Player,none,earth,full black,FINGER,49,53,45,56,47,50,none,none,none,none,none,none,none
253.99028005470353,3002.0,Ballman #1530,Stan the Ballman collection,https://arts.ballmanproject.io/2954.png,1529,Radiant Green 1,purple,01,white,none,none,white,none,white,dm_partinghair_black,black,none,Serve-and-Volleyer,none,paillettes,none,FINGER,56,49,54,50,41,50,none,none,none,none,none,none,none
253.98871279981614,3003.0,Ballman #5817,Stan the Ballman collection,https://arts.ballmanproject.io/2999.png,5816,Pink Gradient 2,pink,06,black,none,none,red,none,black,dm_partinghair_black,black,none,Serve-and-Volleyer,Cardio+,pink,none,FINGER,56,49,53,52,40,50,none,none,5.0,none,none,none,none
253.9864838657643,3004.0,Ballman #1020,Stan the Ballman collection,https://arts.ballmanproject.io/2141.png,1019,Radiant Blue 2,yellow,05,white,none,none,blue,green,white,in_sideslick_brown,none,none,All-court Player,none,blue,none,BROKEN,49,53,45,56,47,50,none,none,none,none,none,none,none
253.96704003767496,3005.0,Ballman #3524,Stan the Ballman collection,https://arts.ballmanproject.io/3367.png,3523,Holographic 2,bronze,04,black,none,none,pink,none,white,bb_headband_brown,none,none,Pusher,none,metalred,sw white,FIST,48,50,44,51,57,50,none,none,none,none,none,none,none
253.96043851704775,3006.0,Ballman #6031,Stan the Ballman collection,https://arts.ballmanproject.io/3250.png,6030,Red Stan 2,white,02,black,none,none,yellow,none,yellow,st_longhair_ginger,none,none,Aggressive Baseliner,none,earth,none,FINGER,55,50,55,45,45,50,none,none,none,none,none,none,none
253.9518101151902,3007.0,Ballman #1260,Stan the Ballman collection,https://arts.ballmanproject.io/287.png,1259,Victory Green 1,orange,green,black,blue,none,red,pink,green,am_afro_blond,none,none,Pusher,none,pink,none,BACKHANDS,46,51,44,53,57,50,none,none,none,none,none,none,none
253.93621752551115,3008.0,Ballman #3602,Stan the Ballman collection,https://arts.ballmanproject.io/5726.png,3601,Victory Red 1,silver,Stan,white,none,none,pink,none,yellow,none,none,none,Aggressive Baseliner,Zen master,white,full white,FINGER,55,50,55,45,45,50,none,none,none,none,10.0,none,none
253.9351494514205,3009.0,Ballman #992,Stan the Ballman collection,https://arts.ballmanproject.io/579.png,991,Holographic 3,yellow,02,black,blue,none,black,red,black,am_afro_brown,none,none,Aggressive Baseliner,none,quick,none,BACKHANDS,55,49,55,44,47,50,none,none,none,none,none,none,none
253.90152782652,3010.0,Ballman #3107,Stan the Ballman collection,https://arts.ballmanproject.io/1040.png,3106,Victory Purple 2,orange,05,white,black,none,yellow,red,blue,rn_headband_black,none,earring,Pusher,none,red,sw white,BACKHANDS VOLLEY,46,51,44,53,57,50,none,none,none,none,none,none,none
253.8938270395972,3011.0,Ballman #2352,Stan the Ballman collection,https://arts.ballmanproject.io/3411.png,2351,Holographic 2,red,01,white,none,normal,yellow,none,blue,yn_dreads_ginger,white,none,All-court Player,none,red,none,FIST,49,52,46,57,46,50,none,none,none,none,none,none,none
253.8435043242534,3012.0,Ballman #1898,Stan the Ballman collection,https://arts.ballmanproject.io/890.png,1897,Pink Gradient 1,blue,02,white,blue,sleeve,yellow,pink,black,ar_mohawk_brown,white,none,Serve-and-Volleyer,none,blue,none,BACKHANDS,56,50,53,51,40,50,none,none,none,none,none,none,none
253.83780879616694,3013.0,Ballman #2157,Stan the Ballman collection,https://arts.ballmanproject.io/1146.png,2156,Victory Yellow 2,red,06,white,blue,none,yellow,blue,white,nk_fauxhawk_brown,black,none,Aggressive Baseliner,none,orange,sw white,BACKHANDS VOLLEY,55,49,55,44,47,50,none,none,none,none,none,none,none
253.82974332038003,3014.0,Ballman #3168,Stan the Ballman collection,https://arts.ballmanproject.io/3405.png,3167,Victory Yellow 2,yellow,04,white,none,sleeve,yellow,none,red,bb_headband_brown,none,earring,Serve-and-Volleyer,none,green,none,FIST,56,50,53,51,41,50,none,none,none,none,none,none,none
253.7861342708113,3015.0,Ballman #453,Stan the Ballman collection,https://arts.ballmanproject.io/1110.png,452,Radiant Blue 2,white,06,black,red,normal,blue,yellow,blue,rn_headband_blond,none,none,Serve-and-Volleyer,Quick neuron,pink,none,BACKHANDS VOLLEY,56,49,53,52,40,50,5.0,none,none,none,none,none,none
253.7716441400744,3016.0,Ballman #2640,Stan the Ballman collection,https://arts.ballmanproject.io/1108.png,2639,Pink Gradient 1,white,05,black,red,none,yellow,blue,pink,gm_afro_ginger,white,none,Counterpuncher,none,copper,sw white,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,none,none,none
253.75139464417123,3017.0,Ballman #2565,Stan the Ballman collection,https://arts.ballmanproject.io/2695.png,2564,Deep Blue 2,blue,02,white,none,none,red,none,yellow,rf_headband_black,black,none,Pusher,none,gold,sw white,FINGER,46,50,43,52,58,50,none,none,none,none,none,none,none
253.74620586411828,3018.0,Ballman #4198,Stan the Ballman collection,https://arts.ballmanproject.io/4013.png,4197,Radiant Yellow 1,lgbtq,03,white,none,none,red,none,blue,bb_mullet_brown,none,none,All-court Player,none,black,none,FIST,49,52,46,57,46,50,none,none,none,none,none,none,none
253.72374531565427,3019.0,Ballman #4493,Stan the Ballman collection,https://arts.ballmanproject.io/4102.png,4492,Radiant Blue 1,lgbtq,03,black,none,sleeve,blue,none,blue,bb_headband_brown,none,none,Serve-and-Volleyer,none,black,sw white,FIST,56,49,53,52,40,50,none,none,none,none,none,none,none
253.67719240936333,3020.0,Ballman #1212,Stan the Ballman collection,https://arts.ballmanproject.io/357.png,1211,Radiant Blue 1,pink,06,white,pink,none,red,black,black,ar_mohawk_brown,white,none,Pusher,none,green,sw white,BACKHANDS,48,50,44,51,57,50,none,none,none,none,none,none,none
253.67571874551885,3021.0,Ballman #3539,Stan the Ballman collection,https://arts.ballmanproject.io/757.png,3538,Radiant Purple 1,bronze,03,black,green,none,pink,yellow,white,ar_mohawk_brown,none,none,Pusher,none,pink,none,BACKHANDS,48,50,44,51,57,50,none,none,none,none,none,none,none
253.62888183258434,3022.0,Ballman #1231,Stan the Ballman collection,https://arts.ballmanproject.io/2535.png,1230,Blue Stan 1,black,blue,white,none,none,yellow,none,blue,dm_partinghair_black,white,none,Counterpuncher,none,green,sw white,FINGER,47,50,46,50,57,50,none,none,none,none,none,none,none
253.58936319865018,3023.0,Ballman #3306,Stan the Ballman collection,https://arts.ballmanproject.io/2987.png,3305,Purple Stan 3,pink,01,white,none,sleeve,blue,none,white,rf_headband_black,none,none,Pusher,none,metalgreen,sw white,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
253.57854319303112,3024.0,Ballman #2773,Stan the Ballman collection,https://arts.ballmanproject.io/3053.png,2772,Radiant Purple 1,yellow,02,white,none,sleeve,pink,none,blue,st_longhair_blond,none,none,All-court Player,none,gold,none,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
253.57462221851236,3025.0,Ballman #5212,Stan the Ballman collection,https://arts.ballmanproject.io/1065.png,5211,Radiant Blue 3,pink,green,black,green,normal,black,blue,yellow,rn_headband_blond,none,none,Counterpuncher,none,blue,none,BACKHANDS VOLLEY,46,50,47,50,57,50,none,none,none,none,none,none,none
253.5676533223588,3026.0,Ballman #405,Stan the Ballman collection,https://arts.ballmanproject.io/540.png,404,Pink Gradient 3,black,06,black,black,none,black,red,yellow,gi_topknot_ginger,black,none,All-court Player,none,green,none,BACKHANDS,49,52,46,57,46,50,none,none,none,none,none,none,none
253.56309236437465,3027.0,Ballman #2587,Stan the Ballman collection,https://arts.ballmanproject.io/4207.png,2586,Victory Yellow 1,pink,green,white,none,none,pink,none,green,bb_headband_brown,white,none,Aggressive Baseliner,none,white,none,FIST,55,50,55,45,45,50,none,none,none,none,none,none,none
253.54023803913987,3028.0,Ballman #4689,Stan the Ballman collection,https://arts.ballmanproject.io/527.png,4688,Victory Purple 2,yellow,red,black,black,none,pink,yellow,green,am_afro_brown,none,none,Counterpuncher,none,blue,sw white,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
253.5345781912074,3029.0,Ballman #2343,Stan the Ballman collection,https://arts.ballmanproject.io/2636.png,2342,Victory Yellow 1,pink,03,white,none,none,green,none,blue,rf_headband_black,black,none,Pusher,Cardio+,orange,sw white,FINGER,46,50,43,52,58,50,none,none,5.0,none,none,none,none
253.52512610224866,3030.0,Ballman #5330,Stan the Ballman collection,https://arts.ballmanproject.io/3643.png,5329,Red Stan 3,blue,04,black,none,none,pink,none,yellow,bb_headband_ginger,none,earring,Serve-and-Volleyer,none,metalblue,full white,FIST,56,49,53,52,40,50,none,none,none,none,none,none,none
253.50000606769902,3031.0,Ballman #2203,Stan the Ballman collection,https://arts.ballmanproject.io/3466.png,2202,Radiant Green 1,black,06,white,none,normal,white,none,blue,yn_dreads_black,none,none,Counterpuncher,Eagle Eye,pink,sw black,FIST,46,49,46,50,59,50,none,none,none,5.0,none,none,none
253.4766908719177,3032.0,Ballman #2509,Stan the Ballman collection,https://arts.ballmanproject.io/1413.png,2508,Blue Stan 3,red,05,white,yellow,none,red,yellow,white,gm_afro_brown,none,none,Counterpuncher,none,quick,sw black,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,none,none,none
253.4542220883659,3033.0,Ballman #2538,Stan the Ballman collection,https://arts.ballmanproject.io/3519.png,2537,Radiant Purple 3,pink,04,white,none,none,red,none,green,yn_dreads_brown,white,none,Aggressive Baseliner,Stan's punch,green,full white,FIST,55,49,55,44,47,50,none,5.0,none,none,none,none,none
253.44238182118312,3034.0,Ballman #3233,Stan the Ballman collection,https://arts.ballmanproject.io/907.png,3232,Victory Green 3,yellow,blue,white,green,none,green,yellow,black,nk_fauxhawk_black,none,none,Serve-and-Volleyer,none,red,full white,BACKHANDS VOLLEY,56,50,53,51,40,50,none,none,none,none,none,none,none
253.4408007882202,3035.0,Ballman #27,Stan the Ballman collection,https://arts.ballmanproject.io/354.png,26,Pink Gradient 2,yellow,03,white,black,none,blue,red,black,am_afro_brown,none,none,All-court Player,none,blue,none,BACKHANDS,49,52,46,57,46,50,none,none,none,none,none,none,none
253.4217371008194,3036.0,Ballman #270,Stan the Ballman collection,https://arts.ballmanproject.io/35.png,269,Radiant Green 1,blue,02,white,black,normal,black,black,green,ar_mohawk_blond,none,none,Pusher,none,black,none,BACKHANDS,46,51,44,53,57,50,none,none,none,none,none,none,none
253.3882476449338,3037.0,Ballman #2359,Stan the Ballman collection,https://arts.ballmanproject.io/252.png,2358,Red Stan 1,purple,04,black,red,none,blue,green,white,gi_topknot_blond,none,earring,Serve-and-Volleyer,none,paillettes,sw black,BACKHANDS,56,49,54,50,41,50,none,none,none,none,none,none,none
253.3666280136789,3038.0,Ballman #4080,Stan the Ballman collection,https://arts.ballmanproject.io/3836.png,4079,Victory Red 2,black,01,white,none,none,green,none,white,bb_headband_ginger,none,none,All-court Player,Quick neuron,green,none,FIST,49,53,45,56,47,50,5.0,none,none,none,none,none,none
253.36654422459912,3039.0,Ballman #1394,Stan the Ballman collection,https://arts.ballmanproject.io/3752.png,1393,Radiant Purple 1,pink,01,white,none,none,red,none,yellow,bb_headband_blond,none,none,Aggressive Baseliner,none,quick,full black,FIST,56,50,54,45,45,50,none,none,none,none,none,none,none
253.3272645175005,3040.0,Ballman #4856,Stan the Ballman collection,https://arts.ballmanproject.io/2794.png,4855,Deep Blue 1,yellow,04,white,none,normal,red,none,blue,dm_partinghair_brown,none,none,Serve-and-Volleyer,Stan's punch,pink,none,FINGER,56,50,53,51,40,50,none,5.0,none,none,none,none,none
253.26626587257428,3041.0,Ballman #1508,Stan the Ballman collection,https://arts.ballmanproject.io/1396.png,1507,Deep Blue 1,white,red,black,pink,none,red,white,yellow,nk_fauxhawk_ginger,black,none,Counterpuncher,none,pink,sw white,BACKHANDS VOLLEY,46,50,47,50,57,50,none,none,none,none,none,none,none
253.2644740286995,3042.0,Ballman #5332,Stan the Ballman collection,https://arts.ballmanproject.io/2461.png,5331,Victory Purple 2,blue,04,black,none,sleeve,green,none,pink,rf_headband_brown,none,none,Pusher,none,gold,sw white,FINGER,46,50,43,52,58,50,none,none,none,none,none,none,none
253.25542034309206,3043.0,Ballman #5080,Stan the Ballman collection,https://arts.ballmanproject.io/1786.png,5079,Radiant Yellow 3,blue,01,black,blue,none,red,white,yellow,nk_fauxhawk_brown,none,none,Serve-and-Volleyer,none,red,full black,BACKHANDS VOLLEY,56,49,54,50,41,50,none,none,none,none,none,none,none
253.23442278806976,3044.0,Ballman #3709,Stan the Ballman collection,https://arts.ballmanproject.io/269.png,3708,Victory Red 1,bronze,05,black,red,none,green,yellow,yellow,gi_topknot_brown,none,none,Pusher,none,red,full white,BACKHANDS,46,50,43,52,58,50,none,none,none,none,none,none,none
253.1839284207959,3045.0,Ballman #5188,Stan the Ballman collection,https://arts.ballmanproject.io/341.png,5187,Blue Stan 1,green,red,white,green,none,white,red,green,am_afro_blond,none,none,Counterpuncher,none,orange,none,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
253.15846572823133,3046.0,Ballman #3069,Stan the Ballman collection,https://arts.ballmanproject.io/3631.png,3068,Radiant Purple 2,black,01,black,none,none,green,none,yellow,bb_mullet_ginger,none,none,Aggressive Baseliner,none,metalred,sw black,FIST,55,49,55,44,47,50,none,none,none,none,none,none,none
253.1491548451715,3047.0,Ballman #5082,Stan the Ballman collection,https://arts.ballmanproject.io/2850.png,5081,Radiant Yellow 1,white,04,white,none,none,white,none,blue,rf_headband_black,black,none,Serve-and-Volleyer,Stan's punch,orange,full black,FINGER,56,49,54,50,41,50,none,5.0,none,none,none,none,none
253.14038762548296,3048.0,Ballman #4117,Stan the Ballman collection,https://arts.ballmanproject.io/933.png,4116,Purple Stan 2,pink,blue,white,red,none,yellow,white,white,gm_afro_brown,none,none,Serve-and-Volleyer,none,pink,full white,BACKHANDS VOLLEY,56,50,53,51,40,50,none,none,none,none,none,none,none
253.13030477467913,3049.0,Ballman #737,Stan the Ballman collection,https://arts.ballmanproject.io/2105.png,736,Victory Yellow 2,purple,06,black,none,none,green,red,green,mc_bowlcut_brown,none,none,Counterpuncher,none,red,full white,BROKEN,46,49,46,50,59,50,none,none,none,none,none,none,none
253.1251853017657,3050.0,Ballman #3358,Stan the Ballman collection,https://arts.ballmanproject.io/3055.png,3357,Radiant Purple 3,green,green,black,none,none,blue,none,pink,rf_headband_brown,none,none,All-court Player,none,grass,none,FINGER,49,53,45,56,47,50,none,none,none,none,none,none,none
253.10646469761087,3051.0,Ballman #81,Stan the Ballman collection,https://arts.ballmanproject.io/1172.png,80,Radiant Blue 3,pink,04,white,blue,normal,green,blue,white,gm_afro_black,none,none,Pusher,none,green,full black,BACKHANDS VOLLEY,46,50,43,52,58,50,none,none,none,none,none,none,none
253.10499105704477,3052.0,Ballman #5972,Stan the Ballman collection,https://arts.ballmanproject.io/960.png,5971,Blue Stan 1,purple,01,black,yellow,none,pink,black,yellow,gm_afro_black,black,none,Serve-and-Volleyer,none,white,full black,BACKHANDS VOLLEY,56,49,53,52,40,50,none,none,none,none,none,none,none
253.10169271407773,3053.0,Ballman #1324,Stan the Ballman collection,https://arts.ballmanproject.io/2935.png,1323,Deep Blue 2,purple,01,white,none,none,white,none,yellow,st_longhair_brown,white,none,All-court Player,none,black,sw white,FINGER,49,52,46,57,46,50,none,none,none,none,none,none,none
253.08201789506273,3054.0,Ballman #1669,Stan the Ballman collection,https://arts.ballmanproject.io/2983.png,1668,Red Stan 3,purple,blue,black,none,none,black,none,green,st_longhair_ginger,white,none,All-court Player,none,white,full white,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
253.07597986330396,3055.0,Ballman #1971,Stan the Ballman collection,https://arts.ballmanproject.io/378.png,1970,Radiant Yellow 2,purple,04,white,pink,none,pink,yellow,pink,gi_topknot_brown,none,none,All-court Player,none,metalblue,none,BACKHANDS,50,52,45,56,47,50,none,none,none,none,none,none,none
253.0479381966921,3056.0,Ballman #1434,Stan the Ballman collection,https://arts.ballmanproject.io/3612.png,1433,Victory Yellow 1,red,red,black,none,none,green,none,pink,bb_mullet_blond,none,none,Pusher,none,earth,none,FIST,46,50,43,52,58,50,none,none,none,none,none,none,none
253.0430768462491,3057.0,Ballman #4205,Stan the Ballman collection,https://arts.ballmanproject.io/3586.png,4204,Purple Stan 3,silver,green,black,none,none,yellow,none,blue,bb_headband_ginger,none,none,Pusher,none,blue,none,FIST,46,50,43,52,58,50,none,none,none,none,none,none,none
253.0394540928673,3058.0,Ballman #1906,Stan the Ballman collection,https://arts.ballmanproject.io/1408.png,1905,Radiant Yellow 1,orange,05,white,pink,none,black,red,white,gm_afro_black,none,none,All-court Player,none,orange,full black,BACKHANDS VOLLEY,49,52,46,57,46,50,none,none,none,none,none,none,none
253.03103127977693,3059.0,Ballman #1148,Stan the Ballman collection,https://arts.ballmanproject.io/768.png,1147,Radiant Green 1,purple,06,white,blue,none,blue,green,white,gi_topknot_blond,none,none,Aggressive Baseliner,none,quick,none,BACKHANDS,56,50,54,45,45,50,none,none,none,none,none,none,none
252.9700830421902,3060.0,Ballman #3116,Stan the Ballman collection,https://arts.ballmanproject.io/1385.png,3115,Deep Blue 2,white,02,white,black,normal,white,red,pink,nk_fauxhawk_black,none,none,Counterpuncher,none,white,none,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,none,none,none
252.95451398408,3061.0,Ballman #5975,Stan the Ballman collection,https://arts.ballmanproject.io/729.png,5974,Radiant Purple 3,purple,05,black,yellow,normal,blue,red,red,gi_topknot_blond,none,none,Serve-and-Volleyer,none,metalgreen,sw black,BACKHANDS,56,50,53,51,40,50,none,none,none,none,none,none,none
252.9341833515758,3062.0,Ballman #5872,Stan the Ballman collection,https://arts.ballmanproject.io/3928.png,5871,Victory Purple 3,blue,01,black,none,normal,blue,none,blue,yn_dreads_black,none,none,All-court Player,none,grass,none,FIST,50,52,45,56,47,50,none,none,none,none,none,none,none
252.9279996440613,3063.0,Ballman #5998,Stan the Ballman collection,https://arts.ballmanproject.io/1320.png,5997,Radiant Yellow 1,red,01,white,red,none,pink,green,black,gm_afro_ginger,none,none,Aggressive Baseliner,none,white,none,BACKHANDS VOLLEY,56,50,54,45,45,50,none,none,none,none,none,none,none
252.92612114840512,3064.0,Ballman #5402,Stan the Ballman collection,https://arts.ballmanproject.io/2370.png,5401,Purple Stan 1,pink,06,white,none,none,green,white,red,mc_bowlcut_brown,none,none,Pusher,none,green,sw black,BROKEN,48,50,44,51,57,50,none,none,none,none,none,none,none
252.92425186149146,3065.0,Ballman #3713,Stan the Ballman collection,https://arts.ballmanproject.io/3711.png,3712,Red Stan 2,black,01,white,none,none,black,none,white,bb_mullet_blond,black,none,Aggressive Baseliner,none,quick,none,FIST,55,49,55,44,47,50,none,none,none,none,none,none,none
252.90063594796817,3066.0,Ballman #182,Stan the Ballman collection,https://arts.ballmanproject.io/2721.png,181,Victory Yellow 2,white,05,black,none,none,green,none,white,st_longhair_blond,white,none,Pusher,none,metal,sw white,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
252.87208059077955,3067.0,Ballman #3608,Stan the Ballman collection,https://arts.ballmanproject.io/3560.png,3607,Victory Purple 2,white,blue,white,none,none,pink,none,pink,bb_headband_ginger,none,none,Counterpuncher,none,metalred,sw white,FIST,47,50,46,50,57,50,none,none,none,none,none,none,none
252.8545334643163,3068.0,Ballman #4639,Stan the Ballman collection,https://arts.ballmanproject.io/603.png,4638,Radiant Blue 3,yellow,green,black,pink,none,yellow,blue,blue,ar_mohawk_ginger,black,none,Counterpuncher,none,green,none,BACKHANDS,46,49,46,50,59,50,none,none,none,none,none,none,none
252.85436128639412,3069.0,Ballman #4652,Stan the Ballman collection,https://arts.ballmanproject.io/1720.png,4651,Victory Yellow 1,yellow,04,black,pink,none,black,pink,red,nk_fauxhawk_ginger,none,none,Pusher,none,earth,none,BACKHANDS VOLLEY,46,50,43,52,58,50,none,none,none,none,none,none,none
252.85274342318863,3070.0,Ballman #2413,Stan the Ballman collection,https://arts.ballmanproject.io/1504.png,2412,Radiant Blue 2,bronze,06,black,yellow,none,blue,red,pink,rn_headband_blond,black,none,Counterpuncher,none,grass,none,BACKHANDS VOLLEY,46,49,46,50,59,50,none,none,none,none,none,none,none
252.81819797041618,3071.0,Ballman #5921,Stan the Ballman collection,https://arts.ballmanproject.io/5439.png,5920,Radiant Blue 2,blue,Stan,white,pink,none,white,none,red,none,none,none,Aggressive Baseliner,Eagle Eye,copper,sw white,BLINK,55,50,55,45,45,50,none,none,none,5.0,none,none,none
252.80353746828544,3072.0,Ballman #5217,Stan the Ballman collection,https://arts.ballmanproject.io/261.png,5216,Red Stan 1,bronze,04,black,green,none,yellow,pink,yellow,ar_mohawk_blond,none,none,Aggressive Baseliner,none,gold,sw black,BACKHANDS,55,49,55,44,47,50,none,none,none,none,none,none,none
252.80186960441267,3073.0,Ballman #130,Stan the Ballman collection,https://arts.ballmanproject.io/44.png,129,Victory Yellow 2,white,05,white,blue,none,white,green,white,gi_topknot_blond,black,none,Counterpuncher,none,copper,none,BACKHANDS,47,50,46,50,57,50,none,none,none,none,none,none,none
252.74284509511685,3074.0,Ballman #4835,Stan the Ballman collection,https://arts.ballmanproject.io/4183.png,4834,Victory Red 2,red,blue,black,none,none,white,none,green,bb_mullet_brown,black,none,Aggressive Baseliner,none,pink,none,FIST,55,49,55,44,47,50,none,none,none,none,none,none,none
252.70187607970274,3075.0,Ballman #3062,Stan the Ballman collection,https://arts.ballmanproject.io/4214.png,3061,Pink Gradient 3,green,06,black,none,none,yellow,none,black,bb_headband_brown,none,none,Aggressive Baseliner,none,earth,full white,FIST,55,50,55,45,45,50,none,none,none,none,none,none,none
252.6985533048044,3076.0,Ballman #2728,Stan the Ballman collection,https://arts.ballmanproject.io/949.png,2727,Victory Red 2,purple,06,white,yellow,none,red,red,yellow,gm_afro_black,black,none,All-court Player,none,red,sw white,BACKHANDS VOLLEY,49,52,46,57,46,50,none,none,none,none,none,none,none
252.68348860761586,3077.0,Ballman #2906,Stan the Ballman collection,https://arts.ballmanproject.io/3872.png,2905,Radiant Blue 2,orange,04,white,none,none,black,none,pink,yn_dreads_brown,none,none,All-court Player,none,orange,sw gold,FIST,50,52,45,56,47,50,none,none,none,none,none,none,none
252.66515294417343,3078.0,Ballman #2795,Stan the Ballman collection,https://arts.ballmanproject.io/467.png,2794,Blue Stan 1,purple,05,white,pink,none,green,black,pink,ar_mohawk_blond,none,none,All-court Player,none,green,full black,BACKHANDS,49,53,45,56,47,50,none,none,none,none,none,none,none
252.64455712205404,3079.0,Ballman #6003,Stan the Ballman collection,https://arts.ballmanproject.io/364.png,6002,Deep Blue 3,red,06,black,pink,none,green,green,red,am_afro_ginger,none,none,Pusher,none,blue,none,BACKHANDS,46,50,43,52,58,50,none,none,none,none,none,none,none
252.59885977549385,3080.0,Ballman #2055,Stan the Ballman collection,https://arts.ballmanproject.io/1524.png,2054,Victory Red 2,purple,06,black,blue,normal,pink,white,red,gm_afro_black,none,none,Pusher,none,pink,full white,BACKHANDS VOLLEY,46,50,43,52,58,50,none,none,none,none,none,none,none
252.594543470891,3081.0,Ballman #4488,Stan the Ballman collection,https://arts.ballmanproject.io/2227.png,4487,Radiant Purple 2,purple,06,black,none,none,green,blue,white,in_sideslick_brown,none,none,All-court Player,none,orange,none,BROKEN,49,53,45,56,47,50,none,none,none,none,none,none,none
252.58935878773562,3082.0,Ballman #1622,Stan the Ballman collection,https://arts.ballmanproject.io/2952.png,1621,Pink Gradient 3,pink,blue,black,none,none,blue,none,yellow,dm_partinghair_ginger,none,none,Pusher,none,earth,none,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
252.57706608539405,3083.0,Ballman #4357,Stan the Ballman collection,https://arts.ballmanproject.io/2733.png,4356,Deep Blue 3,orange,02,white,none,none,yellow,none,white,dm_partinghair_ginger,none,none,All-court Player,none,metalgreen,sw white,FINGER,49,52,46,57,46,50,none,none,none,none,none,none,none
252.57242158388118,3084.0,Ballman #1592,Stan the Ballman collection,https://arts.ballmanproject.io/993.png,1591,Purple Stan 1,red,02,white,black,none,pink,pink,pink,nk_fauxhawk_black,none,none,Pusher,none,blue,sw white,BACKHANDS VOLLEY,46,51,44,53,57,50,none,none,none,none,none,none,none
252.57159503862025,3085.0,Ballman #4564,Stan the Ballman collection,https://arts.ballmanproject.io/3300.png,4563,Blue Stan 3,purple,01,black,none,normal,black,none,black,rf_headband_brown,white,none,Pusher,none,white,full black,FINGER,46,51,44,53,57,50,none,none,none,none,none,none,none
252.52650993933057,3086.0,Ballman #3076,Stan the Ballman collection,https://arts.ballmanproject.io/2049.png,3075,Victory Green 2,blue,02,black,none,none,black,green,pink,in_sideslick_brown,none,none,Counterpuncher,none,blue,none,BROKEN,46,50,47,50,57,50,none,none,none,none,none,none,none
252.49314049829974,3087.0,Ballman #162,Stan the Ballman collection,https://arts.ballmanproject.io/3682.png,161,Red Stan 3,yellow,02,white,none,none,green,none,blue,bb_mullet_brown,black,earring,Pusher,none,pink,none,FIST,46,51,44,53,57,50,none,none,none,none,none,none,none
